141,2961,841161600000,-1,600745.SS,中茵股份,32737,9366,100,-1,-1
142,2962,905443200000,-1,000831.SZ,*ST关铝,65340,45796,100,-1,-1
143,2963,1271952000000,-1,002394.SZ,联发股份,10790,2160,100,-1,-1
144,2964,1274284800000,-1,300082.SZ,奥克股份,10800,2160,100,-1,-1
145,2965,757785600000,-1,600810.SS,神马股份,44228,44228,100,-1,-1
146,2966,753638400000,-1,600691.SS,*ST东碳,11448,8165,100,-1,-1
147,2967,723744000000,-1,000504.SZ,*ST传媒,31157,30997,100,-1,-1
148,2968,854035200000,-1,000673.SZ,*ST大水,20808,8567,100,-1,-1
149,2969,846777600000,-1,600769.SS,*ST祥龙,37498,37498,100,-1,-1
150,2970,1269964800000,-1,002380.SZ,科远股份,6800,1700,100,-1,-1
151,2971,1276099200000,-1,002430.SZ,杭氧股份,40100,5680,100,-1,-1
152,2972,1275494400000,-1,002422.SZ,科伦药业,24000,4800,100,-1,-1
153,2973,833212800000,-1,600701.SS,工大高新,49878,38748,100,-1,-1
154,2974,1086537600000,-1,600421.SS,ST国药,19560,14060,100,-1,-1
155,2975,819388800000,-1,000586.SZ,ST汇源,19344,14629,100,-1,-1
156,2976,1273420800000,-1,111060.SZ,10佳城投,-1,-1,100,-1,-1
157,2977,738172800000,-1,600658.SS,电子城,58010,16702,100,-1,-1
158,2978,1204560000000,-1,580019.SS,石化CWB1,-1,-1,100,-1,-1
159,2979,1264435200000,-1,002344.SZ,海宁皮城,28000,7000,100,-1,-1
160,2980,1262880000000,-1,300037.SZ,新宙邦,10700,2700,100,-1,-1
161,2981,1279209600000,-1,002414.SZ,高德红外,30000,6000,100,-1,-1
162,2982,1279209600000,-1,002448.SZ,中原内配,9251,1880,100,-1,-1
163,2983,1279209600000,-1,002449.SZ,国星光电,21500,4400,100,-1,-1
164,2984,1279209600000,-1,002450.SZ,康得新,16160,3232,100,-1,-1
165,2985,923500800000,-1,000902.SZ,*ST中服,25800,25800,100,-1,-1
166,2986,859478400000,-1,000703.SZ,*ST光华,14391,14240,100,-1,-1
167,2987,1,-1,300099.SZ,尤洛卡,-1,-1,100,-1,-1
168,2988,836236800000,-1,600716.SS,凤凰股份,74060,29350,100,-1,-1
169,2989,731865600000,-1,000506.SZ,中润投资,77418,24568,100,-1,-1
170,2990,885398400000,-1,001896.SZ,*ST豫能,43000,43000,100,-1,-1
171,2991,1247760000000,-1,020013.SS,09贴债13,-1,-1,100,-1,-1
172,2992,1241452800000,-1,122971.SS,09三峡02,-1,-1,100,-1,-1
173,2993,1241452800000,-1,122970.SS,09三峡01,-1,-1,100,-1,-1
174,2994,856972800000,-1,000692.SZ,惠天热电,26642,26638,100,-1,-1
175,2995,1269273600000,-1,002376.SZ,新北洋,15000,3800,100,-1,-1
