330,2405,5628
331,2410,6112
332,2411,5627
333,2411,6173
334,2411,5479
335,2412,5339
336,2416,5608
337,2419,5476
338,2428,5982
339,2429,5439
340,2429,5849
341,2429,6099
342,2434,5628
343,2441,5334
344,2442,5336
345,2442,5488
346,2443,6179
347,2444,5234
348,2444,5375
349,2446,5518
350,2447,5881
351,2447,6004
352,2461,5651
353,2470,5352
354,2476,6162
355,2477,5868
356,2477,5667
357,2478,5628
358,2478,5853
359,2493,5878
360,2504,5339
361,2505,5670
362,2505,5435
363,2506,6148
364,2507,5491
365,2507,5336
366,2512,5868
367,2512,5944
368,2515,5407
369,2515,5611
370,2516,5594
371,2516,5795
372,2524,5848
373,2525,5252
374,2526,6148
375,2526,5457
376,2536,5861
377,2550,5439
378,2552,6011
379,2554,5859
380,2557,5859
381,2559,5869
382,2566,5860
383,2573,5711
384,2575,5529
385,2581,5858
386,2599,5849
387,2609,5799
388,2610,5853
389,2611,5991
390,2613,5853
391,2614,5853
392,2644,6166
393,2651,5860
394,2666,5889
395,2677,5381
396,2677,5557
397,2677,5869
398,2687,5853
399,2689,5866
400,2689,5574
401,2705,5958
402,2706,5611
403,2706,5863
404,2710,5362
405,2710,5866
406,2712,5878
407,2712,5861
408,2716,5390
409,2717,5380
410,2719,5863
411,2724,5390
412,2727,5684
413,2728,5511
414,2731,5624
415,2737,5402
416,2737,5635
417,2741,5647
418,1417,5432
419,1419,5665
420,1419,5609
421,1431,5364
422,1433,5237
423,1441,5861
424,1443,5401
425,1445,5495
426,1447,5803
427,1447,5889
428,1448,5334
429,1449,5711
430,1450,5855
431,1453,5863
432,1454,5869
433,1454,5989
434,1458,5870
435,1462,5341
436,1463,5388
437,1466,6056
438,1482,5356
439,1482,6156
440,1484,5866
441,1484,5957
442,1492,5832
443,1496,5860
444,1499,5635
445,1500,5873
446,1503,5472
447,1505,5476
448,1505,5625
449,1506,5684
450,1508,6007
451,1512,5625
452,1513,5262
453,1517,5398
454,1518,5848
455,1518,5408
456,1520,5866
457,1521,5491
458,1521,5345
459,1527,5340
460,1533,5532
461,1535,5885
462,1540,5611
463,1540,5999
464,1541,5599
465,1542,5367
466,1544,5245
467,1545,5854
468,1547,5254
469,1548,5861
470,1550,5485
471,1552,5435
472,1556,5557
473,1557,5863
474,1558,5311
475,1558,5597
476,1562,5856
477,1567,5511
478,1569,5479
479,1569,6163
480,1569,5856
481,1582,5361
482,1583,5727
483,1584,5849
484,1584,5525
485,1588,5262
486,1594,5262
487,1596,5857
488,1598,5435
489,1601,5438
490,1603,5864
491,1606,5855
492,1608,5352
493,1608,5937
494,1609,5923
495,1613,6171
496,1614,5852
497,1617,5939
498,1618,5855
499,1620,5356
500,1621,5799
501,1623,5683
502,1626,5276
503,1633,5869
504,1635,5855
505,1639,5437
506,1639,5927
507,1644,5419
508,1647,5528
509,1648,5539
510,1649,5314
511,1652,5358
512,1653,5608
513,1653,6149
514,1655,5999
515,1656,5987
516,1657,5346
517,1657,5861
518,1657,5514
519,1660,5439
520,1661,5328
521,1662,5351
522,1668,5789
523,1669,5403
524,1672,5854
525,1673,5919
526,1675,5685
527,1676,5262
528,1682,5369
529,1686,5851
530,1688,5850
531,1689,5320
532,1690,5611
533,1691,5855
534,1696,5609
535,1697,5408
536,1701,5419
537,1701,6019
538,1702,5750
539,1702,5866
540,1703,5863
541,1705,5604
542,1705,5873
543,1707,5511
544,1710,5919
545,1715,5305
546,1720,5529
547,1723,5855
548,1724,5488
549,1724,5557
550,1725,5863
551,1726,5871
552,1727,5622
553,1732,5867
554,1735,5863
555,1744,5540
556,1747,5981
557,1747,5485
558,1749,5944
559,1749,5667
560,1750,5851
561,1750,6131
562,1754,6160
563,1758,5790
564,1760,5751
565,1761,5234
566,1763,5864
567,1765,5262
568,1765,6010
569,1767,5867
570,1767,6004
571,1769,5857
572,1772,5635
573,1773,5999
574,1775,5723
575,1782,5751
576,1783,5869
577,1784,5685
578,1785,5690
579,1788,5920
580,1795,5661
581,1820,5334
582,1821,5495
583,1921,6071
584,1922,5615
585,1923,5867
586,1924,5517
587,1926,6144
588,1929,5556
589,1929,5872
590,1929,5420
591,1935,5726
592,1937,5476
593,1941,5531
594,1945,5856
595,1945,5520
596,1951,5262
597,1952,5647
598,1952,5872
599,1954,5708
600,1955,6126
601,1980,5852
602,1981,5685
603,1983,5336
604,1984,5608
605,1985,5537
606,1986,5861
607,1986,5510
608,1987,5854
609,1988,5234
610,1989,5855
611,1992,5437
612,1996,5872
613,1999,5852
614,1999,5597
615,2000,5600
616,2001,5523
617,2002,5438
618,2003,5871
619,2004,5869
620,2006,5945
621,2008,5611
622,2009,5526
623,2010,5888
624,2010,6010
625,2012,5866
626,2013,5359
627,2015,5381
628,2021,5390
629,2023,5957
630,2023,5612
631,2024,5647
632,2028,5860
633,2031,5858
634,2031,5379
635,2032,5516
636,2033,5861
637,2034,5487
638,2036,5999
639,2036,5611
640,2038,5872
641,2043,5377
642,2048,5848
643,2051,5855
644,2052,5626
645,2055,5611
646,2073,5262
647,2074,5278
648,2110,5711
649,2110,5498
650,2114,5686
651,2118,5518
652,2118,5854
653,2119,6170
654,2121,5479
655,2125,5948
656,2129,6180
657,2143,5556
658,2145,5673
659,2146,5984
660,2155,5868
661,2161,5471
662,2161,6157
663,2166,5495
664,2172,5556
665,2172,5518
666,2175,5269
667,2184,5611
668,2185,6141
669,2189,5358
670,2198,5520
671,2199,5329
672,2202,5855
673,2205,5861
674,2205,5506
675,2209,5312
676,2217,5726
677,3619,6165
678,3620,5377
679,3622,5522
680,3623,5850
681,3623,5614
682,3627,5944
683,3628,5711
684,3629,5944
685,3633,6126
686,3634,5527
687,3636,5889
688,3639,5556
689,3647,5856
690,3650,5858
691,3651,5889
692,3652,6156
693,3656,5861
694,3657,5856
695,3661,6116
696,3661,5617
697,3662,5376
698,3664,5708
699,3665,6145
700,3667,5347
701,3668,5419
702,3670,5613
703,3672,5479
704,3677,5864
705,3677,5727
706,3678,5860
707,3678,5370
708,3679,5267
709,3681,5416
710,3683,5651
711,3683,5868
712,3685,5685
713,3686,5872
714,3686,5612
715,3688,5676
716,3689,5365
717,3692,5556
718,3695,5381
719,3696,6143
720,3698,5510
721,3701,5790
722,3702,6126
723,3702,5415
724,3703,5707
725,3703,5861
726,3704,5892
727,3705,5527
728,3706,5863
729,3706,5885
730,3706,5799
731,3709,5867
732,3709,5651
733,3712,5234
734,3714,5420
735,3715,5726
736,3717,6097
737,3718,5647
738,3722,5254
739,3722,5869
740,3728,5332
741,3731,5262
742,3733,5331
743,3734,6140
744,3735,5856
745,3738,5625
746,3738,6165
747,3740,5658
748,3741,5354
749,3745,5611
750,3749,5861
751,3750,5609
752,3754,5244
753,3755,5419
754,3759,5790
755,3762,5324
756,3762,5855
757,3763,5369
758,3764,5879
759,3765,5868
760,3765,5939
761,3766,5525
762,3016,5869
763,3016,5957
764,3018,5328
765,3020,5853
766,3021,5234
767,3022,5237
768,3027,5418
769,3029,5872
770,3030,5311
771,3033,5358
772,3035,5807
773,3036,5667
774,3038,5667
775,3038,5435
776,3042,5890
777,3043,5381
778,3044,5407
779,3046,6069
780,3047,5855
781,3052,5630
782,3052,5855
783,3053,5856
784,3056,6019
785,3058,5861
786,3065,5856
787,3067,5356
788,3067,6156
789,3069,5944
790,3123,5320
791,3123,6140
792,3124,5495
793,3127,5355
794,3128,5852
795,3140,5867
796,3141,5864
797,3147,5531
798,3147,6115
799,3149,5664
800,3149,5982
801,3151,5999
802,3152,5647
803,3156,5381
804,3156,6175
805,3162,5849
806,3162,5425
807,3163,5715
808,3164,5469
809,3167,5665
810,3170,5338
811,3171,5354
812,3175,5854
813,3175,5664
814,3176,5397
815,3181,5751
816,3182,5478
817,3184,5620
818,3186,6139
819,3189,5869
820,3189,6019
821,3190,5360
822,3191,6002
823,3194,5864
824,3195,5825
825,3197,5851
826,3197,5981
827,3198,5517
828,3200,5602
829,3202,6004
830,3203,5334
831,3204,5326
832,3205,5348
833,3207,5437
834,3208,5873
835,3210,5864
836,3212,5807
837,3212,5358
838,3214,6019
839,3217,5318
840,3219,5617
841,3219,5532
842,3220,5799
843,3220,5863
844,3221,6099
845,3223,5727
846,3223,5618
847,3225,5873
848,3225,5243
849,3225,5604
850,3227,5621
851,3228,5985
852,3232,5608
853,3233,5871
854,3235,5851
855,3237,5723
856,3241,5861
857,3242,5870
858,3248,6165
859,3250,5981
860,3253,5856
861,3254,5849
862,3257,5611
863,3260,5373
864,3267,5855
865,3271,5334
866,3272,5872
867,3279,5237
868,3282,5429
869,3283,5484
870,3293,5618
871,3293,5390
872,3294,6019
873,3299,5854
874,3302,5860
875,3304,5861
876,3307,5660
877,3308,5390
878,3310,5598
879,3311,6071
880,3313,5422
881,3313,6116
882,3313,5248
883,3317,5431
884,3318,5868
885,3319,5802
886,3320,5863
887,3323,5727
888,3324,5889
889,3325,5850
890,3325,5614
891,3326,5856
892,3326,6156
893,3326,5471
894,3330,5623
895,3331,5856
896,3333,5727
897,3334,5611
898,3336,5856
899,3338,5865
900,3339,5785
901,3339,5477
902,3346,5608
903,3346,5709
904,3347,5611
905,3347,5872
906,3348,5722
907,3351,5511
908,3353,5469
909,3354,5857
910,3355,5737
911,3355,5358
912,3355,5468
913,3356,5483
914,3356,5568
915,3357,5889
916,3358,5381
917,3358,5397
918,3360,5262
919,3362,5471
920,3362,6156
921,3362,5856
922,3363,5896
923,3364,5610
924,3365,5610
925,3367,5611
926,3373,5856
927,3374,5334
928,3376,5878
929,3380,5852
930,3385,5358
931,3386,5624
932,3387,6019
933,3388,5873
934,3390,5376
935,3391,5998
936,3392,5384
937,3392,5860
938,3393,5647
939,3429,5948
940,3429,5402
941,3430,5866
942,3452,5859
943,3454,5864
944,3456,5863
945,3459,5855
946,3462,5317
947,3462,6140
948,3463,5725
949,3464,5861
950,3466,5401
951,3471,5381
952,3472,5397
953,3477,5435
954,3478,5369
955,3479,6159
956,3479,5685
957,3481,5609
958,3483,5345
959,3485,5674
960,3495,5866
961,3495,5361
962,3497,5884
963,3499,5884
964,3500,6043
965,3500,5647
966,3504,5435
967,3504,5667
968,3507,5484
969,3508,5408
970,3509,5855
971,3509,5439
972,3512,6071
973,3512,5311
974,3513,5861
975,3514,5854
976,3515,5860
977,3516,5997
978,3518,5229
979,3521,5280
980,3523,5807
981,3523,5378
982,3524,5859
983,3525,5664
984,3530,5999
985,3534,5531
986,3535,5390
987,3537,5863
988,3538,5540
989,3544,5862
990,3550,5867
991,3553,5853
992,3554,5613
993,3560,5859
994,3563,5625
995,3566,5875
996,3567,5862
997,3571,5376
998,3572,6029
999,3573,5418
1000,3577,5377
1001,3579,5849
1002,3580,5874
1003,3580,5433
1004,3581,5790
1005,3582,5435
1006,3583,5854
1007,3584,5429
1008,3585,5861
1009,3589,5523
1010,3590,6145
1011,3591,5428
1012,3594,5398
1013,3596,5685
1014,3596,5864
1015,3597,5528
1016,3597,6097
1017,3601,6179
1018,3603,5849
1019,3604,5574
1020,3606,5323
1021,3607,5399
1022,3607,5855
1023,3607,6142
1024,3614,5861
1025,3614,5878
1026,286,5855
1027,289,5889
1028,293,5410
1029,296,5737
1030,297,5496
1031,298,5854
1032,307,5288
1033,309,5318
1034,309,5397
1035,329,5994
1036,333,5574
1037,335,5869
1038,338,5850
1039,340,5863
1040,341,5856
1041,344,5360
1042,345,5867
1043,346,5719
1044,350,5982
1045,353,5516
1046,356,5778
1047,356,5909
1048,364,5921
1049,364,5612
1050,369,5418
1051,370,5419
1052,371,6179
1053,373,5576
1054,374,5764
1055,375,5484
1056,376,5450
1057,380,5849
1058,380,5790
1059,383,6179
1060,384,5727
1061,385,5852
1062,386,5855
1063,386,5438
1064,387,5866
1065,388,5861
1066,388,5710
1067,394,5855
1068,395,5540
1069,397,5869
1070,402,5229
1071,403,5684
1072,404,5856
1073,406,5254
1074,408,5325
1075,410,6143
1076,411,5999
1077,411,5683
1078,415,5858
1079,417,5352
1080,418,5862
1081,419,5727
1082,421,5854
1083,424,5859
1084,426,5416
1085,432,5390
1086,434,5866
1087,435,5612
1088,436,5625
1089,440,5390
1090,441,5523
1091,444,5471
1092,444,5856
1093,446,5665
1094,450,5919
1095,452,5237
1096,452,5374
1097,452,5860
1098,453,5341
1099,457,5492
1100,458,6148
1101,458,5664
1102,460,5278
1103,468,5243
1104,470,5919
1105,471,5414
1106,473,5370
1107,475,5944
1108,476,5737
1109,479,6114
1110,480,5288
1111,482,5477
1112,483,5422
1113,483,5248
1114,485,5889
1115,486,5982
1116,487,5277
1117,489,5611
1118,489,5531
1119,492,5889
1120,493,5999
1121,493,5872
1122,494,5471
1123,495,5399
1124,504,5861
1125,506,5855
1126,509,5358
1127,509,5382
1128,521,5863
1129,523,5629
1130,525,5714
1131,526,5885
1132,528,5667
1133,1314,5750
1134,1321,6183
1135,1322,5860
1136,1323,5397
1137,1329,6165
1138,1330,5989
1139,1331,5860
1140,1332,5889
1141,1336,5358
1142,1340,5617
1143,1343,5647
1144,1344,5413
1145,1346,6148
1146,1347,5388
1147,1349,5707
1148,1352,5624
1149,1355,5531
1150,1356,5999
1151,1358,5376
1152,1359,5997
1153,1360,5369
1154,1362,5944
1155,1363,5498
1156,1365,5259
1157,1384,5849
1158,1385,5438
1159,1386,5863
1160,1387,5855
1161,1387,5318
1162,1388,5727
1163,1388,5864
1164,1389,5262
1165,1389,5863
1166,1391,5401
1167,1391,5328
1168,1392,5872
1169,1401,5597
1170,1402,5867
1171,1411,5254
1172,570,5399
1173,573,5853
1174,573,5599
1175,621,5658
1176,621,6004
1177,623,5326
1178,623,5398
1179,665,5347
1180,672,6002
1181,674,5957
1182,674,5259
1183,678,6179
1184,679,5440
1185,736,5623
1186,737,5860
1187,737,5374
1188,741,5319
1189,741,5855
1190,743,5861
1191,744,5480
1192,745,5390
1193,748,6131
1194,748,5484
1195,749,5855
1196,754,5262
1197,754,5801
1198,756,5866
1199,757,5869
1200,757,5328
1201,760,5849
1202,763,5647
1203,766,5861
1204,766,5517
1205,770,5626
1206,772,5866
1207,773,5428
1208,776,5378
1209,779,5316
1210,782,5547
1211,783,5999
1212,786,5610
1213,789,6116
1214,790,6143
1215,791,5863
1216,793,5334
1217,795,6139
1218,796,5617
1219,796,6002
1220,796,5850
1221,799,5855
1222,801,5751
1223,803,5511
1224,805,6156
1225,807,5495
1226,810,5861
1227,811,5501
1228,811,5557
1229,813,6100
1230,816,5869
1231,819,5856
1232,822,5957
1233,823,5872
1234,824,5863
1235,829,5807
1236,832,5863
1237,833,5477
1238,834,5957
1239,836,5854
1240,837,5620
1241,839,5859
1242,840,5254
1243,840,5419
1244,843,5525
1245,845,5435
1246,847,5611
1247,853,5863
1248,853,5725
1249,859,5855
1250,5,5854
1251,8,5611
1252,9,5332
1253,10,5263
1254,14,5397
1255,22,5624
1256,29,5500
1257,32,5294
1258,38,5255
1259,39,5664
1260,40,5647
1261,43,5849
1262,43,5259
1263,44,5853
1264,46,6161
1265,47,5876
1266,53,5380
1267,55,5947
1268,58,5872
1269,58,5611
1270,58,5647
1271,61,5948
1272,63,5262
1273,64,5571
1274,64,5661
1275,65,5524
1276,68,6145
1277,69,5629
1278,74,5531
1279,74,6144
1280,82,6157
1281,86,6145
1282,87,5919
1283,88,5647
1284,93,5707
1285,99,5923
1286,99,5518
1287,101,5667
1288,103,5647
1289,103,5540
1290,103,5611
1291,104,5667
1292,106,6179
1293,114,5881
1294,117,5477
1295,130,5869
1296,132,5347
1297,133,5685
1298,138,5262
1299,140,5682
1300,143,5531
1301,145,5855
1302,146,5480
1303,151,5492
1304,157,6004
1305,159,5381
1306,160,5628
1307,163,5665
1308,165,6116
1309,165,5617
1310,167,5345
1311,168,5354
1312,175,5571
1313,176,5708
1314,193,5957
1315,193,5399
1316,193,5611
1317,195,5854
1318,195,5556
1319,197,6172
1320,197,5627
1321,198,5922
1322,201,5331
1323,209,5607
1324,212,6106
1325,213,5868
1326,218,5849
1327,220,5850
1328,222,5861
1329,222,5237
1330,223,5858
1331,223,5477
1332,229,5566
1333,231,5334
1334,239,5293
1335,243,5664
1336,243,5854
1337,250,5861
1338,260,6160
1339,2222,5611
1340,2224,5647
1341,2232,5750
1342,2233,5873
1343,2246,5850
1344,2247,5850
1345,2250,5657
1346,2320,5388
1347,2322,5667
1348,2325,5859
1349,2326,5627
1350,2328,6004
1351,2329,5358
1352,2333,5406
1353,2333,5848
1354,2334,5851
1355,2335,6145
1356,2339,5957
1357,2362,5957
1358,2362,5865
1359,2363,5863
1360,2363,5447
1361,2366,5651
1362,2374,5848
1363,2377,6148
1364,2396,5413
1365,2397,5322
1366,2398,5421
1367,2398,6008
1368,2400,5889
1369,2403,5864
1370,2407,5266
1371,2407,5725
1372,2408,5868
1373,2413,6004
1374,2414,5778
1375,2415,5319
1376,2419,6166
1377,2428,5352
1378,2431,5868
1379,2432,5374
1380,2433,6139
1381,2444,5919
1382,2444,5866
1383,2444,5361
1384,2446,5344
1385,2468,5944
1386,2470,5982
1387,2478,5540
1388,2480,5665
1389,2480,5610
1390,2492,5855
1391,2494,5859
1392,2495,5849
1393,2496,5553
1394,2496,5861
1395,2504,5491
1396,2505,5868
1397,2506,5662
1398,2512,5435
1399,2513,5540
1400,2520,5854
1401,2528,5998
1402,2531,5439
1403,2550,5540
1404,2553,5778
1405,2554,5708
1406,2559,5989
1407,2560,5999
1408,2562,5868
1409,2566,5957
1410,2570,5858
1411,2573,5862
1412,2574,5851
1413,2575,5848
1414,2578,5438
1415,2579,5860
1416,2584,5476
1417,2585,5858
1418,2585,5546
1419,2595,6141
1420,2597,5853
1421,2600,6073
1422,2612,6145
1423,2613,5398
1424,2621,5604
1425,2624,5852
1426,2643,5476
1427,2645,5860
1428,2652,5258
1429,2653,5342
1430,2653,5510
1431,2654,5801
1432,2655,5685
1433,2664,6023
1434,2665,5848
1435,2665,5980
1436,2666,5956
1437,2666,5258
1438,2684,5344
1439,2706,6019
1440,2707,6019
1441,2707,5869
1442,2708,5611
1443,2709,5685
1444,2713,5361
1445,2713,5276
1446,2715,5867
1447,2716,5618
1448,2717,5858
1449,2717,5477
1450,2719,5889
1451,2719,5262
1452,2720,5778
1453,2727,5957
1454,2729,5849
1455,2732,5727
1456,2734,5869
1457,2736,5540
1458,2738,5879
1459,2739,6001
1460,2741,5790
1461,2744,5859
1462,1416,5647
1463,1417,5849
1464,1419,5854
1465,1420,5466
1466,1421,5597
1467,1422,5778
1468,1424,5872
1469,1424,5611
1470,1425,5272
1471,1426,5711
1472,1426,5331
1473,1429,5618
1474,1433,5860
1475,1433,5328
1476,1434,5885
1477,1437,5871
1478,1438,5639
1479,1438,5871
1480,1444,5586
1481,1450,5320
1482,1455,5870
1483,1456,5726
1484,1457,5240
1485,1458,5990
1486,1463,5287
1487,1467,5517
1488,1467,5878
1489,1468,5495
1490,1486,6183
1491,1488,5374
1492,1489,5517
1493,1490,5993
1494,1491,5872
1495,1492,5861
1496,1492,5557
1497,1495,5435
1498,1499,5871
1499,1499,5402
1500,1500,5243
1501,1501,5879
1502,1502,5885
1503,1503,5368
1504,1507,5407
1505,1508,5869
1506,1516,5852
1507,1516,5311
1508,1518,5957
1509,1519,5957
1510,1522,5288
1511,1523,6019
1512,1528,5858
1513,1531,5617
1514,1532,6019
1515,1534,5727
1516,1534,5390
1517,1536,5855
1518,1540,5647
1519,1543,5858
1520,1543,6170
1521,1543,5477
1522,1544,5873
1523,1546,5868
1524,1546,5331
1525,1552,5664
1526,1554,5494
1527,1555,5868
1528,1556,5878
1529,1558,6071
1530,1559,5848
1531,1563,5862
1532,1563,5958
1533,1565,5386
1534,1567,5861
1535,1568,5402
1536,1578,5869
1537,1578,5381
1538,1579,5855
1539,1579,5317
1540,1580,5235
1541,1583,5864
1542,1585,5854
1543,1585,5376
1544,1585,6149
1545,1586,5727
1546,1590,5869
1547,1591,5800
1548,1593,5853
1549,1594,5799
1550,1595,6099
1551,1595,5425
1552,1596,5627
1553,1598,5667
1554,1598,5867
1555,1599,5625
1556,1599,6165
1557,1600,5418
1558,1601,5855
1559,1603,5729
1560,1604,5276
1561,1605,5944
1562,1606,5316
1563,1613,5477
1564,1615,5336
1565,1618,6141
1566,1620,6156
1567,1621,5288
1568,1627,5889
1569,1628,5366
1570,1628,6079
1571,1629,5341
1572,1630,5356
1573,1630,6156
1574,1632,5237
1575,1633,5989
1576,1633,5248
1577,1634,5983
1578,1635,6145
1579,1636,5852
1580,1638,5478
1581,1640,5856
1582,1641,6079
1583,1641,5598
1584,1643,5244
1585,1647,5424
1586,1648,5855
1587,1649,5854
1588,1650,5889
1589,1651,5849
1590,1652,5865
1591,1652,5808
1592,1654,6089
1593,1659,5517
1594,1660,5628
1595,1660,5853
1596,1662,5859
1597,1665,5864
1598,1668,5528
1599,1668,5849
1600,1671,5532
1601,1672,5665
1602,1673,5860
1603,1675,5866
1604,1676,5863
1605,1679,5861
1606,1679,5314
1607,1681,5356
1608,1681,5856
1609,1682,5850
1610,1682,5500
1611,1682,6114
1612,1687,5849
1613,1693,5617
1614,1695,5381
1615,1696,5664
1616,1697,5523
1617,1701,5869
1618,1703,5883
1619,1705,5994
1620,1705,5243
1621,1706,5848
1622,1710,5374
1623,1712,6159
1624,1713,5855
1625,1714,5961
1626,1716,5869
1627,1717,6021
1628,1726,5948
1629,1728,5685
1630,1728,5863
1631,1729,5862
1632,1730,5861
1633,1731,6174
1634,1733,5957
1635,1734,5621
1636,1735,5722
1637,1736,5532
1638,1738,5476
1639,1739,5860
1640,1742,6163
1641,1743,5532
1642,1745,5495
1643,1745,5331
1644,1746,5485
1645,1749,5435
1646,1753,5549
1647,1753,5479
1648,1756,5685
1649,1759,5546
1650,1761,5919
1651,1762,5858
1652,1763,5618
1653,1767,5657
1654,1768,6145
1655,1770,5273
1656,1771,5685
1657,1774,5431
1658,1775,5288
1659,1776,5867
1660,1779,5790
1661,1781,5647
1662,1783,5254
1663,1788,5611
1664,1797,5862
1665,1817,5556
1666,1819,5380
1667,1819,5477
1668,1824,5777
1669,1851,5863
1670,1886,5667
1671,1917,5869
1672,1921,5597
1673,1925,5860
1674,1926,5855
1675,1927,5343
1676,1934,5339
1677,1936,5381
1678,1936,5957
1679,1941,6114
1680,1944,5356
1681,1946,5861
1682,1953,5708
1683,1953,5229
1684,1958,5611
1685,1978,5229
1686,1978,5352
1687,1980,6071
1688,1981,5727
1689,1982,5883
1690,1983,6173
1691,1983,5488
1692,1984,5494
1693,1985,5398
1694,1987,5610
1695,1988,5384
1696,1989,5439
1697,1994,5853
1698,1997,5375
1699,1997,5919
1700,2000,5992
1701,2001,5408
1702,2002,5320
1703,2005,5850
1704,2005,6116
1705,2006,5965
1706,2007,5854
1707,2012,5363
1708,2012,5280
1709,2014,5999
1710,2016,5723
1711,2017,5618
1712,2018,5727
1713,2022,5872
1714,2023,5315
1715,2025,5557
1716,2027,5869
1717,2027,6019
1718,2030,5848
1719,2033,5504
1720,2034,5335
1721,2035,5491
1722,2037,5861
1723,2037,5560
1724,2039,5360
