126,2946,1215446400000,-1,宝通带业,无锡宝通带业股份有限公司,1261670400000
127,2947,965836800000,-1,积成电子,积成电子股份有限公司,1264089600000
128,2948,904233600000,-1,禾欣股份,浙江禾欣实业集团股份有限公司,1264435200000
129,2949,0,-1,赣粤CWB1,赣粤CWB1,1204128000000
130,2950,757008000000,-1,百科集团,辽宁百科集团（控股）股份有限公司,864057600000
131,2951,1190649600000,-1,蓝帆股份,山东蓝帆塑胶股份有限公司,1270137600000
132,2952,1007740800000,-1,建设机械,陕西建设机械股份有限公司,1089129600000
133,2953,778953600000,-1,中航地产,中航地产股份有限公司,780681600000
134,2954,1042732800000,-1,新海股份,宁波新海电气股份有限公司,1173110400000
135,2955,865526400000,-1,赛格三星,深圳赛格三星股份有限公司,865958400000
136,2956,737136000000,-1,筑信投资,海南筑信投资股份有限公司,1028563200000
137,2957,753552000000,-1,华映科技,华映科技（集团）股份有限公司,754243200000
138,2958,758822400000,-1,上海医药,上海医药集团股份有限公司,764438400000
139,2959,0,-1,贴债0913,2009年记账式贴现(十三期)国债,1247760000000
140,2960,1222099200000,-1,中国化学,中国化学工程股份有限公司,1262793600000
141,2961,639244800000,-1,中茵股份,中茵股份有限公司,841161600000
142,2962,898012800000,-1,关铝股份,山西关铝股份有限公司,905443200000
143,2963,1201017600000,-1,联发股份,江苏联发纺织股份有限公司,1271952000000
144,2964,1185811200000,-1,奥克股份,辽宁奥克化学股份有限公司,1274284800000
145,2965,755366400000,-1,神马股份,神马实业股份有限公司,757785600000
146,2966,589046400000,-1,东新电碳,东新电碳股份有限公司,753638400000
147,2967,692812800000,-1,赛迪传媒,北京赛迪传媒投资股份有限公司,723744000000
148,2968,853430400000,-1,大同水泥,大同水泥股份有限公司,854035200000
149,2969,743011200000,-1,祥龙电业,武汉祥龙电业股份有限公司,846777600000
150,2970,1176825600000,-1,科远股份,南京科远自动化集团股份有限公司,1269964800000
151,2971,1040140800000,-1,杭氧股份,杭州杭氧股份有限公司,1276099200000
152,2972,1064678400000,-1,科伦药业,四川科伦药业股份有限公司,1275494400000
153,2973,743788800000,-1,工大高新,哈尔滨工大高新技术产业开发股份有限公司,833212800000
154,2974,879955200000,-1,国药科技,武汉国药科技股份有限公司,1086537600000
155,2975,583603200000,-1,汇源通信,四川汇源光通信股份有限公司,819388800000
156,2976,0,-1,10佳城投,2010年佳木斯市新时代城市基础设施建设投资(集团)有限公司,1273420800000
157,2977,535910400000,-1,电子城,北京电子城投资开发股份有限公司,738172800000
158,2978,0,-1,石化CWB1,石化CWB1,1204560000000
159,2979,1196784000000,-1,海宁皮城,海宁中国皮革城股份有限公司,1264435200000
160,2980,1208707200000,-1,新宙邦,深圳新宙邦科技股份有限公司,1262880000000
161,2981,1089648000000,-1,高德红外,武汉高德红外股份有限公司,1279209600000
162,2982,638294400000,-1,中原内配,河南省中原内配股份有限公司,1279209600000
163,2983,1186070400000,-1,国星光电,佛山市国星光电股份有限公司,1279209600000
164,2984,998323200000,-1,KANGDE XIN,北京康得新复合材料股份有限公司,1279209600000
165,2985,920390400000,-1,中国服装,中国服装股份有限公司,923500800000
166,2986,634579200000,-1,世纪光华,世纪光华科技股份有限公司,859478400000
167,2987,1201708800000,-1,尤洛卡,山东省尤洛卡自动化装备股份有限公司,-1
168,2988,835545600000,-1,凤凰置业,江苏凤凰置业投资股份有限公司,836236800000
169,2989,581097600000,-1,中润投资,山东中润投资控股集团股份有限公司,731865600000
170,2990,880387200000,-1,豫能控股,河南豫能控股股份有限公司,885398400000
171,2991,0,-1,09贴债13,2009年记账式贴现(十三期)国债,1247760000000
172,2992,0,-1,09三峡02,2009年中国长江三峡工程开发总公司企业债券(7年期),1241452800000
173,2993,0,-1,09三峡01,2009年中国长江三峡工程开发总公司企业债券(5年期),1241452800000
174,2994,757008000000,-1,惠天热电,沈阳惠天热电股份有限公司,856972800000
175,2995,1039104000000,-1,新北洋,山东新北洋信息技术股份有限公司,1269273600000
176,2996,995472000000,-1,国祥股份,浙江国祥制冷工业股份有限公司,1072713600000
177,2997,1191081600000,-1,银江股份,银江股份有限公司,1256832000000
178,2998,706118400000,-1,四环生物,江苏四环生物股份有限公司,747417600000
179,2999,897926400000,-1,唐山陶瓷,唐山陶瓷股份有限公司,902937600000
180,3000,906998400000,-1,皇台酒业,甘肃皇台酒业股份有限公司,965577600000
181,3001,0,-1,龙盛转债,浙江龙盛集团股份有限公司可转换公司债券,1253808000000
182,3002,938448000000,-1,高新张铜,高新张铜股份有限公司,1161705600000
183,3003,745084800000,-1,金果实业,湖南金果实业股份有限公司,864230400000
184,3004,0,-1,09宁高科,2009年南京新港高科技股份有限公司公司债,1264003200000
185,3005,1156694400000,-1,英威腾,深圳市英威腾电气股份有限公司,1263312000000
186,3006,1215705600000,-1,天龙光电,江苏华盛天龙光电设备股份有限公司,1261670400000
187,3007,0,-1,10大亚债,2010年大亚科技股份有限公司公司债券,1268150400000
188,3008,0,-1,大荒转债,黑龙江北大荒农业股份有限公司可转换公司债券,1198771200000
189,3009,0,-1,10巢湖债,2010年巢湖城市建设投资有限公司公司债券,1268150400000
