34070	3539	980121600000	-1	洪城水业	江西洪城水业股份有限公司	1086048000000
34071	2994	1186358400000	-1	中利科技	中利科技集团股份有限公司	1259280000000
34072	2273	749174400000	-1	上海三毛	上海三毛企业（集团）股份有限公司	752716800000
34073	2595	1177804800000	-1	恩华药业	江苏恩华药业股份有限公司	1216771200000
34074	2235	1165363200000	-1	证通电子	深圳市证通电子股份有限公司	1197936000000
34075	2476	708393600000	-1	申达股份	上海申达股份有限公司	726364800000
34076	3291	951436800000	-1	中国石化	中国石油化工股份有限公司	997228800000
34077	2076	994809600000	-1	中恒电气	杭州中恒电气股份有限公司	1267747200000
34078	3138	735091200000	-1	飞 亚 达	深圳市飞亚达(集团)股份有限公司	739065600000
34079	3068	943401600000	-1	健 康 元	健康元药业集团股份有限公司	991958400000
34080	2818	722908800000	-1	海泰发展	天津海泰科技发展股份有限公司	866764800000
34081	2592	759715200000	-1	银 广 夏	广夏(银川)实业股份有限公司	771811200000
34082	3714	711244800000	-1	棱光实业	上海棱光实业股份有限公司	729216000000
34083	3039	748224000000	-1	中华企业	中华企业股份有限公司	748828800000
34084	2369	1185494400000	-1	歌尔声学	歌尔声学股份有限公司	1211414400000
34085	2556	1132185600000	-1	大立科技	浙江大立科技股份有限公司	1203292800000
34086	2983	885340800000	-1	江山股份	南通江山农药化工股份有限公司	979084800000
34087	2768	853977600000	-1	远兴能源	内蒙古远兴能源股份有限公司	854668800000
34088	3301	1001808000000	-1	独 一 味	甘肃独一味生物制药股份有限公司	1204761600000
34089	3930	757296000000	-1	岷江水电	四川岷江水利电力股份有限公司	891475200000
34090	3929	909705600000	-1	黑化股份	黑龙江黑化股份有限公司	910137600000
34091	3768	901152000000	-1	金种子酒	安徽金种子酒业股份有限公司	902880000000
34092	3305	829353600000	-1	西北轴承	西北轴承股份有限公司	829872000000
34093	2765	717811200000	-1	铜城集团	白银铜城商厦(集团)股份有限公司	850867200000
34094	2692	790387200000	-1	亿阳信通	亿阳信通股份有限公司	964051200000
34095	2691	940723200000	-1	瑞 贝 卡	河南瑞贝卡发制品股份有限公司	1057795200000
34096	3601	757987200000	-1	中 科 健	中国科健股份有限公司	765763200000
34097	3749	1181001600000	-1	科冕木业	大连科冕木业股份有限公司	1265673600000
34098	2968	757036800000	-1	三九生化	三九宜工生化股份有限公司	835920000000
34099	2539	738547200000	-1	黑 牡 丹	黑牡丹（集团）股份有限公司	1024358400000
34100	3342	921715200000	-1	雷鸣科化	安徽雷鸣科化股份有限公司	1083110400000
34101	3100	1166659200000	-1	水晶光电	浙江水晶光电科技股份有限公司	1221782400000
34102	2732	1009497600000	-1	中材科技	中材科技股份有限公司	1163980800000
34103	2443	754444800000	-1	大冷股份	大连冷冻机股份有限公司	755308800000
34104	2555	938131200000	-1	中铁二局	中铁二局股份有限公司	991008000000
34105	3666	713404800000	-1	重庆百货	重庆百货大楼股份有限公司	836265600000
34106	2403	849398400000	-1	汇集实业	广州汇集实业股份有限公司	850089600000
34107	3004	969321600000	-1	白云机场	广州白云国际机场股份有限公司	1051488000000
34108	2756	1189987200000	-1	鲁丰股份	山东鲁丰铝箔股份有限公司	1269993600000
34109	3032	922406400000	-1	科华恒盛	厦门科华恒盛股份有限公司	1263340800000
34110	3001	841536000000	-1	上实发展	上海实业发展股份有限公司	843609600000
34111	2477	772934400000	-1	嘉瑞新材	湖南嘉瑞新材料集团股份有限公司	968198400000
34112	3029	736819200000	-1	大连友谊	大连友谊(集团)股份有限公司	854064000000
34113	2688	733708800000	-1	厦门国贸	厦门国贸集团股份有限公司	844300800000
34114	2142	1103760000000	-1	双象股份	无锡双象超纤材料股份有限公司	1272499200000
34115	3191	536457600000	-1	桐 君 阁	重庆桐君阁股份有限公司	823737600000
34116	3579	1073347200000	-1	太 平 洋	太平洋证券股份有限公司	1198800000000
34117	2821	1191974400000	-1	滨化股份	滨化集团股份有限公司	1266883200000
34118	2689	975542400000	-1	科陆电子	深圳市科陆电子科技股份有限公司	1173139200000
34119	2207	894240000000	-1	铁龙物流	中铁铁龙集装箱物流股份有限公司	894844800000
34120	2168	972950400000	-1	华孚色纺	华孚色纺股份有限公司	1114560000000
34121	3765	910051200000	-1	国中水务	黑龙江国中水务股份有限公司	910742400000
34122	3304	873158400000	-1	华 侨 城	深圳华侨城股份有限公司	873849600000
34123	2040	787881600000	-1	杭萧钢构	浙江杭萧钢构股份有限公司	1068422400000
34124	3057	722995200000	-1	天津海运	天津市海运股份有限公司	842227200000
34125	2378	1106179200000	-1	东方财富	东方财富信息股份有限公司	1268956800000
34126	3042	863395200000	-1	万东医疗	北京万东医疗装备股份有限公司	864000000000
34127	3642	992995200000	-1	报喜鸟	浙江报喜鸟服饰股份有限公司	1187222400000
34128	3674	899769600000	-1	美 欣 达	浙江美欣达印染集团股份有限公司	1093478400000
34129	2854	880934400000	-1	国投新集	国投新集能源股份有限公司	1198022400000
34130	2549	928800000000	-1	中 关 村	北京中关村科技发展(控股)股份有限公司	931737600000
34131	2804	920851200000	-1	云内动力	昆明云内动力股份有限公司	924134400000
34132	2985	633571200000	-1	华信股份	武汉华信高新技术股份有限公司	878515200000
34133	2292	871948800000	-1	四川成渝	四川成渝高速公路股份有限公司	1248652800000
34134	3078	866592000000	-1	康美药业	康美药业股份有限公司	984960000000
